genes,mod_types,rmgm_id,reference_pubmed1
PBANKA_0940900,disrupted,1,28708996
PBANKA_0941100,disrupted,1,28708996
PBANKA_0941300,disrupted,1,28708996
PBANKA_0941600,disrupted,1,28708996
PBANKA_0941800,disrupted,1,28708996
PBANKA_0941900,disrupted,1,28708996
PBANKA_0942100,disrupted,1,28708996
PBANKA_0942300,disrupted,1,28708996
PBANKA_0942500,disrupted,1,28708996
PBANKA_0942700,disrupted,1,28708996
PBANKA_0942800,disrupted,1,28708996
PBANKA_0942900,disrupted,1,28708996
PBANKA_0943200,disrupted,1,28708996
PBANKA_0943300,disrupted,1,28708996
PBANKA_0943400,disrupted,1,28708996
PBANKA_0943500,disrupted,1,28708996
PBANKA_0943600,disrupted,1,28708996
PBANKA_0943900,disrupted,1,28708996
PBANKA_1000600,disrupted,1,28708996
PBANKA_1000800,disrupted,1,28708996
PBANKA_1001000,disrupted,1,28708996
PBANKA_1001100,disrupted,1,28708996
PBANKA_1001200,disrupted,1,28708996
PBANKA_1001400,disrupted,1,28708996
PBANKA_1001500,disrupted,1,28708996
PBANKA_1001600,disrupted,1,28708996
PBANKA_1001700,disrupted,1,28708996
PBANKA_1001900,disrupted,1,28708996
PBANKA_1002200,disrupted,1,28708996
PBANKA_1002300,disrupted,1,28708996
PBANKA_1002400,disrupted,1,28708996
PBANKA_1002500,disrupted,1,28708996
PBANKA_1002600,disrupted,1,28708996
PBANKA_1002700,disrupted,1,28708996
PBANKA_1003100,disrupted,1,28708996
PBANKA_1003500,disrupted,1,28708996
PBANKA_1003600,disrupted,1,28708996
PBANKA_1003700,disrupted,1,28708996
PBANKA_1004300,disrupted,1,28708996
PBANKA_1004400,disrupted,1,28708996
PBANKA_1004800,disrupted,1,28708996
PBANKA_1004900,disrupted,1,28708996
PBANKA_1005000,disrupted,1,28708996
PBANKA_1005200,disrupted,1,28708996
PBANKA_1005300,disrupted,1,28708996
PBANKA_1005500,disrupted,1,28708996
PBANKA_1005700,disrupted,1,28708996
PBANKA_1005900,disrupted,1,28708996
PBANKA_1006000,disrupted,1,28708996
PBANKA_1006100,disrupted,1,28708996
PBANKA_1006200,disrupted,1,28708996
PBANKA_1006300,disrupted,1,28708996
PBANKA_1006400,disrupted,1,28708996
PBANKA_1006500,disrupted,1,28708996
PBANKA_1006700,disrupted,1,28708996
PBANKA_1006800,disrupted,1,28708996
PBANKA_1006900,disrupted,1,28708996
PBANKA_1007000,disrupted,1,28708996
PBANKA_1007100,disrupted,1,28708996
PBANKA_1007200,disrupted,1,28708996
PBANKA_1007300,disrupted,1,28708996
PBANKA_1007600,disrupted,1,28708996
PBANKA_1007700,disrupted,1,28708996
PBANKA_1007800,disrupted,1,28708996
PBANKA_1007900,disrupted,1,28708996
PBANKA_1008100,disrupted,1,28708996
PBANKA_1008300,disrupted,1,28708996
PBANKA_1008500,disrupted,1,28708996
PBANKA_1008600,disrupted,1,28708996
PBANKA_1008700,disrupted,1,28708996
PBANKA_1008800,disrupted,1,28708996
PBANKA_1008900,disrupted,1,28708996
PBANKA_1009200,disrupted,1,28708996
PBANKA_1009400,disrupted,1,28708996
PBANKA_1009500,disrupted,1,28708996
PBANKA_1009600,disrupted,1,28708996
PBANKA_1009700,disrupted,1,28708996
PBANKA_1009800,disrupted,1,28708996
PBANKA_1009900,disrupted,1,28708996
PBANKA_1010100,disrupted,1,28708996
PBANKA_1010200,disrupted,1,28708996
PBANKA_1010300,disrupted,1,28708996
PBANKA_1010400,disrupted,1,28708996
PBANKA_1010500,disrupted,1,28708996
PBANKA_1010800,disrupted,1,28708996
PBANKA_1010900,disrupted,1,Not published (yet)
PBANKA_1011400,disrupted,1,28708996
PBANKA_1011500,disrupted,1,28708996
PBANKA_1011600,disrupted,1,28708996
PBANKA_1012100,disrupted,1,28708996
PBANKA_1012300,disrupted,1,28708996
PBANKA_1012400,disrupted,1,28708996
PBANKA_1012800,disrupted,1,28708996
PBANKA_1012900,disrupted,1,28708996
PBANKA_1013100,disrupted,1,28708996
PBANKA_1013300,disrupted,1,28708996
PBANKA_1013400,disrupted,1,28708996
PBANKA_1013500,disrupted,1,28708996
PBANKA_1013700,disrupted,1,28708996
PBANKA_1013800,disrupted,1,28708996
PBANKA_1013900,disrupted,1,28708996
PBANKA_1014000,disrupted,1,28708996
PBANKA_1014100,disrupted,1,28708996
PBANKA_1014300,disrupted,1,28708996
PBANKA_1014400,disrupted,1,28708996
PBANKA_1014500,disrupted,1,28708996
PBANKA_1014700,disrupted,1,28708996
PBANKA_1014800,disrupted,1,28708996
PBANKA_1014900,disrupted,1,28708996
PBANKA_1015000,disrupted,1,28708996
PBANKA_1015200,disrupted,1,28708996
PBANKA_1015300,disrupted,1,28708996
PBANKA_1015600,disrupted,1,28708996
PBANKA_1015700,disrupted,1,28708996
PBANKA_1015800,disrupted,1,28708996
PBANKA_1015900,disrupted,1,28708996
PBANKA_1016100,disrupted,1,28708996
PBANKA_1016200,disrupted,1,28708996
PBANKA_1016400,disrupted,1,28708996
PBANKA_1016500,disrupted,1,28708996
PBANKA_1016800,disrupted,1,28708996
PBANKA_1017000,disrupted,1,28708996
PBANKA_1017100,disrupted,1,28708996
PBANKA_1017500,disrupted,1,28708996
PBANKA_1017700,disrupted,1,28708996
PBANKA_1017800,disrupted,1,28708996
PBANKA_1018000,disrupted,1,28708996
PBANKA_1018100,disrupted,1,28708996
PBANKA_1018300,disrupted,1,28708996
PBANKA_1018400,disrupted,1,28708996
PBANKA_1018500,disrupted,1,28708996
PBANKA_1019000,disrupted,1,28708996
PBANKA_1019100,disrupted,1,28708996
PBANKA_1019800,disrupted,1,28708996
PBANKA_1020100,disrupted,1,28708996
PBANKA_1020200,disrupted,1,28708996
PBANKA_1020300,disrupted,1,28708996
PBANKA_1020400,disrupted,1,28708996
PBANKA_1020600,disrupted,1,28708996
PBANKA_1020700,disrupted,1,28708996
PBANKA_1021000,disrupted,1,28708996
PBANKA_1021200,disrupted,1,28708996
PBANKA_1021900,disrupted,1,28708996
PBANKA_1022100,disrupted,1,28708996
PBANKA_1022200,disrupted,1,28708996
PBANKA_1022300,disrupted,1,28708996
PBANKA_1022600,disrupted,1,28708996
PBANKA_1022800,disrupted,1,28708996
PBANKA_1023200,disrupted,1,28708996
PBANKA_1023400,disrupted,1,28708996
PBANKA_1023800,disrupted,1,28708996
PBANKA_1023900,disrupted,1,28708996
PBANKA_1024000,disrupted,1,28708996
PBANKA_1024100,disrupted,1,28708996
PBANKA_1024300,disrupted,1,28708996
PBANKA_1024500,disrupted,1,28708996
PBANKA_1024800,disrupted,1,28708996
PBANKA_1024900,disrupted,1,28708996
PBANKA_1025200,disrupted,1,28708996
PBANKA_1025500,disrupted,1,28708996
PBANKA_1025900,disrupted,1,28708996
PBANKA_1026000,disrupted,1,28708996
PBANKA_1026200,disrupted,1,Not published (yet)
PBANKA_1026300,disrupted,1,28708996
PBANKA_1026500,disrupted,1,28708996
PBANKA_1027200,disrupted,1,28708996
PBANKA_1027300,disrupted,1,28708996
PBANKA_1027600,disrupted,1,28708996
PBANKA_1027800,disrupted,1,28708996
PBANKA_1028800,disrupted,1,28708996
PBANKA_1029100,disrupted,1,28708996
PBANKA_1029200,disrupted,1,28708996
PBANKA_1029700,disrupted,1,28708996
PBANKA_1029800,disrupted,1,28708996
PBANKA_1029900,disrupted,1,28708996
PBANKA_1030000,disrupted,1,28708996
PBANKA_1030100,disrupted,1,28708996
PBANKA_1030400,disrupted,1,28708996
PBANKA_1030500,disrupted,1,28708996
PBANKA_1030800,disrupted,1,28708996
PBANKA_1031000,disrupted,1,28708996
PBANKA_1031100,disrupted,1,28708996
PBANKA_1031200,disrupted,1,28708996
PBANKA_1031300,disrupted,1,28708996
PBANKA_1031400,disrupted,1,28708996
PBANKA_1031500,disrupted,1,28708996
PBANKA_1031700,disrupted,1,28708996
PBANKA_1032000,disrupted,1,28708996
PBANKA_1032100,disrupted,1,28708996
PBANKA_1032300,disrupted,1,28708996
PBANKA_1032400,disrupted,1,28708996
PBANKA_1032600,disrupted,1,28708996
PBANKA_1032700,disrupted,1,28708996
PBANKA_1032800,disrupted,1,28708996
PBANKA_1033100,disrupted,1,28708996
PBANKA_1033200,disrupted,1,28708996
PBANKA_1033300,disrupted,1,28708996
PBANKA_1033400,disrupted,1,28708996
PBANKA_1033600,disrupted,1,28708996
PBANKA_1033800,disrupted,1,28708996
PBANKA_1033900,disrupted,1,28708996
PBANKA_1034000,disrupted,1,28708996
PBANKA_1034100,disrupted,1,28708996
PBANKA_1034300,disrupted,1,28708996
PBANKA_1034400,disrupted,1,28708996
PBANKA_1034500,disrupted,1,28708996
PBANKA_1034600,disrupted,1,28708996
PBANKA_1034700,disrupted,1,28708996
PBANKA_1034800,disrupted,1,28708996
PBANKA_1034900,disrupted,1,28708996
PBANKA_1035100,disrupted,1,28708996
PBANKA_1035200,disrupted,1,28708996
PBANKA_1035300,disrupted,1,28708996
PBANKA_1035400,disrupted,1,28708996
PBANKA_1035500,disrupted,1,28708996
PBANKA_1035600,disrupted,1,28708996
PBANKA_1035800,disrupted,1,28708996
PBANKA_1036200,disrupted,1,28708996
PBANKA_1036400,disrupted,1,28708996
PBANKA_1036600,disrupted,1,28708996
PBANKA_1036800,disrupted,1,28708996
PBANKA_1037600,disrupted,1,28708996
PBANKA_1037800,disrupted,1,28708996
PBANKA_1038000,disrupted,1,28708996
PBANKA_1038100,disrupted,1,28708996
PBANKA_1038200,disrupted,1,28708996
PBANKA_1038300,disrupted,1,28708996
PBANKA_1038500,disrupted,1,28708996
PBANKA_1038700,disrupted,1,28708996
PBANKA_1039100,disrupted,1,28708996
PBANKA_1039300,disrupted,1,28708996
PBANKA_1039400,disrupted,1,28708996
PBANKA_1039500,disrupted,1,28708996
PBANKA_1039700,disrupted,1,28708996
PBANKA_1039800,disrupted,1,28708996
PBANKA_1040000,disrupted,1,28708996
PBANKA_1040100,disrupted,1,28708996
PBANKA_1040200,disrupted,1,28708996
PBANKA_1040300,disrupted,1,28708996
PBANKA_1100900,disrupted,1,28708996
PBANKA_1101000,disrupted,1,28708996
PBANKA_1101300,disrupted,1,28708996
PBANKA_1101400,disrupted,1,28708996
PBANKA_1101500,disrupted,1,28708996
PBANKA_1101700,disrupted,1,28708996
PBANKA_1102000,disrupted,1,28708996
PBANKA_1102200,disrupted,1,28708996
PBANKA_1102300,disrupted,1,28708996
PBANKA_1102800,disrupted,1,28708996
PBANKA_1102900,disrupted,1,28708996
PBANKA_1103000,disrupted,1,28708996
PBANKA_1103100,disrupted,1,28708996
PBANKA_1103200,disrupted,1,28708996
PBANKA_1103300,disrupted,1,28708996
PBANKA_1103400,disrupted,1,28708996
PBANKA_1103500,disrupted,1,28708996
PBANKA_1103600,disrupted,1,28708996
PBANKA_1103800,disrupted,1,28708996
PBANKA_1103900,disrupted,1,28708996
PBANKA_1104000,disrupted,1,28708996
PBANKA_1104100,disrupted,1,28708996
PBANKA_1104200,disrupted,1,28708996
PBANKA_1104300,disrupted,1,28708996
PBANKA_1104700,disrupted,1,28708996
PBANKA_1104800,disrupted,1,28708996
PBANKA_1104900,disrupted,1,28708996
PBANKA_1105000,disrupted,1,28708996
PBANKA_1105100,disrupted,1,28708996
PBANKA_1105200,disrupted,1,28708996
PBANKA_1105400,disrupted,1,28708996
PBANKA_1106300,disrupted,1,28708996
PBANKA_1106400,disrupted,1,28708996
PBANKA_1106500,disrupted,1,28708996
PBANKA_1106900,disrupted,1,28708996
PBANKA_1107000,disrupted,1,28708996
PBANKA_1107100,disrupted,1,28708996
PBANKA_1107200,disrupted,1,28708996
PBANKA_1107300,disrupted,1,28708996
PBANKA_1107400,disrupted,1,28708996
PBANKA_1107600,disrupted,1,28708996
PBANKA_1107700,disrupted,1,28708996
PBANKA_1107800,disrupted,1,28708996
PBANKA_1108000,disrupted,1,28708996
PBANKA_1108100,disrupted,1,28708996
PBANKA_1108200,disrupted,1,28708996
PBANKA_1108300,disrupted,1,28708996
PBANKA_1108400,disrupted,1,28708996
PBANKA_1108600,disrupted,1,28708996
PBANKA_1108800,disrupted,1,28708996
PBANKA_1108900,disrupted,1,28708996
PBANKA_1109000,disrupted,1,28708996
PBANKA_1109100,disrupted,1,28708996
PBANKA_1109200,disrupted,1,28708996
PBANKA_1109300,disrupted,1,28708996
PBANKA_1109400,disrupted,1,28708996
PBANKA_1109500,disrupted,1,28708996
PBANKA_1109600,disrupted,1,28708996
PBANKA_1109700,disrupted,1,28708996
PBANKA_1109800,disrupted,1,28708996
PBANKA_1109900,disrupted,1,28708996
PBANKA_1110500,disrupted,1,28708996
PBANKA_1110600,disrupted,1,28708996
PBANKA_1110800,disrupted,1,28708996
PBANKA_1110900,disrupted,1,28708996
PBANKA_1111000,disrupted,1,28708996
PBANKA_1111800,disrupted,1,28708996
PBANKA_1111900,disrupted,1,28708996
PBANKA_1112000,disrupted,1,28708996
PBANKA_1112100,disrupted,1,28708996
PBANKA_1112500,disrupted,1,28708996
PBANKA_1112700,disrupted,1,28708996
PBANKA_1112900,disrupted,1,28708996
PBANKA_1113000,disrupted,1,28708996
PBANKA_1113100,disrupted,1,28708996
PBANKA_1113200,disrupted,1,28708996
PBANKA_1113300,disrupted,1,28708996
PBANKA_1113400,disrupted,1,28708996
PBANKA_1113500,disrupted,1,28708996
PBANKA_1113700,disrupted,1,28708996
PBANKA_1113800,disrupted,1,28708996
PBANKA_1113900,disrupted,1,28708996
PBANKA_1114300,disrupted,1,28708996
PBANKA_1114400,disrupted,1,28708996
PBANKA_1114500,disrupted,1,28708996
PBANKA_1114600,disrupted,1,28708996
PBANKA_1114700,disrupted,1,28708996
PBANKA_1114900,disrupted,1,28708996
PBANKA_1115000,disrupted,1,28708996
PBANKA_1115100,disrupted,1,28708996
PBANKA_1115200,disrupted,1,28708996
PBANKA_1115300,disrupted,1,28708996
PBANKA_1115500,disrupted,1,28708996
PBANKA_1115700,disrupted,1,28708996
PBANKA_1115900,disrupted,1,28708996
PBANKA_1116000,disrupted,1,28708996
PBANKA_1116100,disrupted,1,28708996
PBANKA_1116200,disrupted,1,28708996
PBANKA_1116300,disrupted,1,28708996
PBANKA_1116400,disrupted,1,28708996
PBANKA_1116800,disrupted,1,28708996
PBANKA_1116900,disrupted,1,28708996
PBANKA_1117000,disrupted,1,28708996
PBANKA_1117100,disrupted,1,28708996
PBANKA_1117300,disrupted,1,28708996
PBANKA_1117600,disrupted,1,28708996
PBANKA_1117700,disrupted,1,28708996
PBANKA_1118100,disrupted,1,28708996
PBANKA_1118200,disrupted,1,28708996
PBANKA_1118500,disrupted,1,28708996
PBANKA_1118600,disrupted,1,28708996
PBANKA_1118700,disrupted,1,28708996
PBANKA_1119000,disrupted,1,28708996
PBANKA_1119100,disrupted,1,28708996
PBANKA_1119200,disrupted,1,28708996
PBANKA_1119700,disrupted,1,28708996
PBANKA_1120100,disrupted,1,28708996
PBANKA_1120200,disrupted,1,28708996
PBANKA_1120400,disrupted,1,28708996
PBANKA_1120500,disrupted,1,28708996
PBANKA_1120800,disrupted,1,28708996
PBANKA_1121000,disrupted,1,28708996
PBANKA_1121100,disrupted,1,28708996
PBANKA_1121200,disrupted,1,28708996
PBANKA_1121400,disrupted,1,28708996
PBANKA_1121500,disrupted,1,28708996
PBANKA_1121700,disrupted,1,28708996
PBANKA_1121800,disrupted,1,Not published (yet)
PBANKA_1121900,disrupted,1,28708996
PBANKA_1122100,disrupted,1,28708996
PBANKA_1122200,disrupted,1,28708996
PBANKA_1122300,disrupted,1,28708996
PBANKA_1122400,disrupted,1,28708996
PBANKA_1122500,disrupted,1,28708996
PBANKA_1122600,disrupted,1,28708996
PBANKA_1122700,disrupted,1,28708996
PBANKA_1122800,disrupted,1,28708996
PBANKA_1122900,disrupted,1,28708996
PBANKA_1123500,disrupted,1,28708996
PBANKA_1123600,disrupted,1,28708996
PBANKA_1123800,disrupted,1,Not published (yet)
PBANKA_1123900,disrupted,1,28708996
PBANKA_1124100,disrupted,1,28708996
PBANKA_1124200,disrupted,1,28708996
PBANKA_1124500,disrupted,1,28708996
PBANKA_1124600,disrupted,1,28708996
PBANKA_1124700,disrupted,1,28708996
PBANKA_1124900,disrupted,1,28708996
PBANKA_1125100,disrupted,1,28708996
PBANKA_1125200,disrupted,1,28708996
PBANKA_1125300,disrupted,1,28708996
PBANKA_1125600,disrupted,1,28708996
PBANKA_1126100,disrupted,1,28708996
PBANKA_1126200,disrupted,1,28708996
PBANKA_1126400,disrupted,1,28708996
PBANKA_1126500,disrupted,1,28708996
PBANKA_1126700,disrupted,1,28708996
PBANKA_1126800,disrupted,1,28708996
PBANKA_1126900,disrupted,1,28708996
PBANKA_1127000,disrupted,1,28708996
PBANKA_1127100,disrupted,1,28708996
PBANKA_1127300,disrupted,1,28708996
PBANKA_1127800,disrupted,1,28708996
PBANKA_1127900,disrupted,1,28708996
PBANKA_1128100,disrupted,1,28708996
PBANKA_1128500,disrupted,1,28708996
PBANKA_1128900,disrupted,1,28708996
PBANKA_1129000,disrupted,1,28708996
PBANKA_1129100,disrupted,1,28708996
PBANKA_1129200,disrupted,1,28708996
PBANKA_1129300,disrupted,1,28708996
PBANKA_1129700,disrupted,1,28708996
PBANKA_1129800,disrupted,1,28708996
PBANKA_1130100,disrupted,1,28708996
PBANKA_1130200,disrupted,1,28708996
PBANKA_1131000,disrupted,1,28708996
PBANKA_1131400,disrupted,1,28708996
PBANKA_1131600,disrupted,1,28708996
PBANKA_1131800,disrupted,1,28708996
PBANKA_1131900,disrupted,1,28708996
PBANKA_1132000,disrupted,1,28708996
PBANKA_1132300,disrupted,1,28708996
PBANKA_1132400,disrupted,1,28708996
PBANKA_1132700,disrupted,1,28708996
PBANKA_1132800,disrupted,1,28708996
PBANKA_1133200,disrupted,1,Not published (yet)
PBANKA_1133400,disrupted,1,28708996
PBANKA_1133800,disrupted,1,28708996
PBANKA_1134000,disrupted,1,28708996
PBANKA_1134100,disrupted,1,28708996
PBANKA_1134200,disrupted,1,28708996
PBANKA_1134300,disrupted,1,28708996
PBANKA_1135100,disrupted,1,28708996
PBANKA_1135500,disrupted,1,28708996
PBANKA_1135600,disrupted,1,28708996
PBANKA_1135900,disrupted,1,28708996
PBANKA_1136400,disrupted,1,28708996
PBANKA_1136500,disrupted,1,28708996
PBANKA_1136600,disrupted,1,28708996
PBANKA_1136700,disrupted,1,28708996
PBANKA_1136900,disrupted,1,28708996
PBANKA_1137000,disrupted,1,28708996
PBANKA_1137200,disrupted,1,28708996
PBANKA_1137400,disrupted,1,28708996
PBANKA_1137700,disrupted,1,28708996
PBANKA_1137800,disrupted,1,28708996
PBANKA_1138000,disrupted,1,28708996
PBANKA_1138100,disrupted,1,28708996
PBANKA_1138200,disrupted,1,28708996
PBANKA_1138400,disrupted,1,28708996
PBANKA_1138500,disrupted,1,28708996
PBANKA_1138600,disrupted,1,28708996
PBANKA_1138700,disrupted,1,28708996
PBANKA_1138800,disrupted,1,28708996
PBANKA_1138900,disrupted,1,28708996
PBANKA_1139300,disrupted,1,28708996
PBANKA_1139500,disrupted,1,28708996
PBANKA_1139700,disrupted,1,28708996
PBANKA_1139800,disrupted,1,28708996
PBANKA_1140300,disrupted,1,28708996
PBANKA_1140600,disrupted,1,28708996
PBANKA_1141200,disrupted,1,28708996
PBANKA_1141300,disrupted,1,28708996
PBANKA_1141400,disrupted,1,28708996
PBANKA_1141500,disrupted,1,28708996
PBANKA_1142000,disrupted,1,28708996
PBANKA_1142300,disrupted,1,28708996
PBANKA_1142400,disrupted,1,28708996
PBANKA_1142500,disrupted,1,28708996
PBANKA_1142600,disrupted,1,28708996
PBANKA_1142800,disrupted,1,28708996
PBANKA_1143000,disrupted,1,28708996
PBANKA_1143100,disrupted,1,28708996
PBANKA_1143200,disrupted,1,28708996
PBANKA_1143400,disrupted,1,28708996
PBANKA_1143600,disrupted,1,28708996
PBANKA_1143700,disrupted,1,28708996
PBANKA_1144100,disrupted,1,28708996
PBANKA_1144200,disrupted,1,28708996
PBANKA_1144300,disrupted,1,28708996
PBANKA_1144400,disrupted,1,28708996
PBANKA_1144700,disrupted,1,28708996
PBANKA_1144800,disrupted,1,28708996
PBANKA_1144900,disrupted,1,28708996
PBANKA_1145300,disrupted,1,28708996
PBANKA_1145500,disrupted,1,28708996
PBANKA_1145600,disrupted,1,28708996
PBANKA_1145900,disrupted,1,28708996
PBANKA_1200600,disrupted,1,28708996
PBANKA_1200900,disrupted,1,28708996
PBANKA_1201100,disrupted,1,28708996
PBANKA_1201500,disrupted,1,28708996
PBANKA_1201600,disrupted,1,28708996
PBANKA_1201800,disrupted,1,28708996
PBANKA_1202000,disrupted,1,28708996
PBANKA_1202300,disrupted,1,28708996
PBANKA_1202400,disrupted,1,28708996
PBANKA_1202500,disrupted,1,28708996
PBANKA_1202600,disrupted,1,28708996
PBANKA_1202800,disrupted,1,28708996
PBANKA_1202900,disrupted,1,28708996
PBANKA_1203100,disrupted,1,28708996
PBANKA_1203600,disrupted,1,28708996
PBANKA_1203800,disrupted,1,28708996
PBANKA_1203900,disrupted,1,28708996
PBANKA_1204000,disrupted,1,28708996
PBANKA_1204100,disrupted,1,28708996
PBANKA_1204200,disrupted,1,28708996
PBANKA_1204400,disrupted,1,28708996
PBANKA_1205000,disrupted,1,28708996
PBANKA_1205200,disrupted,1,28708996
PBANKA_1205300,disrupted,1,28708996
PBANKA_1205400,disrupted,1,28708996
PBANKA_1205700,disrupted,1,28708996
PBANKA_1206100,disrupted,1,28708996
PBANKA_1206200,disrupted,1,28708996
PBANKA_1206400,disrupted,1,28708996
PBANKA_1206800,disrupted,1,28708996
PBANKA_1206900,disrupted,1,28708996
PBANKA_1207100,disrupted,1,28708996
PBANKA_1207200,disrupted,1,28708996
PBANKA_1207400,disrupted,1,28708996
PBANKA_1207500,disrupted,1,28708996
PBANKA_1207700,disrupted,1,28708996
PBANKA_1207800,disrupted,1,28708996
PBANKA_1207900,disrupted,1,28708996
PBANKA_1208000,disrupted,1,28708996
PBANKA_1208100,disrupted,1,28708996
PBANKA_1208200,disrupted,1,28708996
PBANKA_1208400,disrupted,1,28708996
PBANKA_1208500,disrupted,1,28708996
PBANKA_1208700,disrupted,1,28708996
PBANKA_1209500,disrupted,1,28708996
PBANKA_1209700,disrupted,1,28708996
PBANKA_1209800,disrupted,1,28708996
PBANKA_1210000,disrupted,1,28708996
PBANKA_1210100,disrupted,1,28708996
PBANKA_1210200,disrupted,1,28708996
PBANKA_1210300,disrupted,1,28708996
PBANKA_1210400,disrupted,1,28708996
PBANKA_1210500,disrupted,1,28708996
PBANKA_1210600,disrupted,1,28708996
PBANKA_1210700,disrupted,1,28708996
PBANKA_1210800,disrupted,1,28708996
PBANKA_1210900,disrupted,1,28708996
PBANKA_1211000,disrupted,1,28708996
PBANKA_1211300,disrupted,1,28708996
PBANKA_1211400,disrupted,1,28708996
PBANKA_1211600,disrupted,1,28708996
PBANKA_1211800,disrupted,1,28708996
PBANKA_1211900,disrupted,1,28708996
PBANKA_1212000,disrupted,1,28708996
PBANKA_1212100,disrupted,1,28708996
PBANKA_1212200,disrupted,1,28708996
PBANKA_1212300,disrupted,1,28708996
PBANKA_1212400,disrupted,1,28708996
PBANKA_1212600,disrupted,1,28708996
PBANKA_1212800,disrupted,1,28708996
PBANKA_1212900,disrupted,1,28708996
PBANKA_1213000,disrupted,1,28708996
PBANKA_1213200,disrupted,1,28708996
PBANKA_1213300,disrupted,1,Not published (yet)
PBANKA_1213400,disrupted,1,28708996
PBANKA_1213700,disrupted,1,28708996
PBANKA_1213800,disrupted,1,28708996
PBANKA_1214000,disrupted,1,28708996
PBANKA_1214100,disrupted,1,28708996
PBANKA_1214200,disrupted,1,28708996
PBANKA_1214300,disrupted,1,28708996
PBANKA_1214400,disrupted,1,28708996
PBANKA_1214700,disrupted,1,28708996
PBANKA_1215100,disrupted,1,28708996
PBANKA_1215900,disrupted,1,28708996
PBANKA_1216200,disrupted,1,28708996
PBANKA_1216300,disrupted,1,28708996
PBANKA_1216500,disrupted,1,28708996
PBANKA_1216600,disrupted,1,28708996
PBANKA_1216800,disrupted,1,28708996
PBANKA_1216900,disrupted,1,28708996
PBANKA_1217100,disrupted,1,28708996
PBANKA_1217300,disrupted,1,28708996
PBANKA_1217600,disrupted,1,28708996
PBANKA_1217700,disrupted,1,28708996
PBANKA_1217800,disrupted,1,28708996
PBANKA_1217900,disrupted,1,28708996
PBANKA_1218000,disrupted,1,28708996
PBANKA_1218100,disrupted,1,28708996
PBANKA_1218200,disrupted,1,28708996
PBANKA_1218300,disrupted,1,28708996
PBANKA_1218400,disrupted,1,28708996
PBANKA_1218800,disrupted,1,28708996
PBANKA_1219200,disrupted,1,28708996
PBANKA_1219400,disrupted,1,28708996
PBANKA_1219500,disrupted,1,28708996
PBANKA_1219600,disrupted,1,28708996
PBANKA_1219700,disrupted,1,28708996
PBANKA_1219900,disrupted,1,28708996
PBANKA_1220100,disrupted,1,28708996
PBANKA_1220300,disrupted,1,28708996
PBANKA_1220900,disrupted,1,28708996
PBANKA_1221000,disrupted,1,28708996
PBANKA_1221400,disrupted,1,28708996
PBANKA_1221500,disrupted,1,28708996
PBANKA_1221600,disrupted,1,28708996
PBANKA_1222000,disrupted,1,28708996
PBANKA_1222100,disrupted,1,28708996
PBANKA_1222300,disrupted,1,28708996
PBANKA_1222500,disrupted,1,28708996
PBANKA_1222600,disrupted,1,28708996
PBANKA_1222700,disrupted,1,28708996
PBANKA_1223000,disrupted,1,28708996
PBANKA_1223100,disrupted,1,28708996
PBANKA_1223500,disrupted,1,28708996
PBANKA_1224000,disrupted,1,28708996
PBANKA_1224100,disrupted,1,28708996
PBANKA_1224400,disrupted,1,28708996
PBANKA_1224700,disrupted,1,28708996
PBANKA_1225000,disrupted,1,28708996
PBANKA_1225100,disrupted,1,28708996
PBANKA_1225200,disrupted,1,28708996
PBANKA_1225400,disrupted,1,28708996
PBANKA_1225500,disrupted,1,28708996
PBANKA_1225600,disrupted,1,28708996
PBANKA_1225700,disrupted,1,28708996
PBANKA_1225800,disrupted,1,28708996
PBANKA_1226200,disrupted,1,28708996
PBANKA_1226500,disrupted,1,28708996
PBANKA_1226700,disrupted,1,28708996
PBANKA_1226800,disrupted,1,28708996
PBANKA_1227400,disrupted,1,28708996
PBANKA_1227500,disrupted,1,28708996
PBANKA_1227600,disrupted,1,28708996
PBANKA_1227700,disrupted,1,28708996
PBANKA_1227800,disrupted,1,28708996
PBANKA_1228100,disrupted,1,28708996
PBANKA_1228400,disrupted,1,28708996
PBANKA_1228500,disrupted,1,28708996
PBANKA_1229600,disrupted,1,28708996
PBANKA_1229900,disrupted,1,28708996
PBANKA_1230000,disrupted,1,28708996
PBANKA_1230100,disrupted,1,28708996
PBANKA_1230300,disrupted,1,28708996
PBANKA_1230700,disrupted,1,28708996
PBANKA_1231000,disrupted,1,28708996
PBANKA_1231100,disrupted,1,28708996
PBANKA_1231400,disrupted,1,28708996
PBANKA_1231500,disrupted,1,28708996
PBANKA_1231600,disrupted,1,28708996
PBANKA_1231800,disrupted,1,28708996
PBANKA_1231900,disrupted,1,28708996
PBANKA_1232000,disrupted,1,28708996
PBANKA_1232200,disrupted,1,28708996
PBANKA_1232300,disrupted,1,28708996
PBANKA_1232400,disrupted,1,28708996
PBANKA_1232500,disrupted,1,28708996
PBANKA_1232700,disrupted,1,28708996
PBANKA_1232800,disrupted,1,28708996
PBANKA_1232900,disrupted,1,28708996
PBANKA_1233100,disrupted,1,28708996
PBANKA_1233200,disrupted,1,28708996
PBANKA_1233300,disrupted,1,28708996
PBANKA_1233400,disrupted,1,28708996
PBANKA_1233600,disrupted,1,28708996
PBANKA_1233800,disrupted,1,28708996
PBANKA_1233900,disrupted,1,28708996
